text;label;lable_encode;aug
malam tahun baru ganjar raya salawatan amp wisata bareng puluhan ribu warga semarang pada senin dipimpin gus dur ali gondrong berlokasi tepatnya di lapangan wisata sapta tanjung rengga kabupaten bandungan kabupaten semarang suasana festival penuh suka cita ganjar dan warga dalam menyambut malam tahun;Geografi;;True
malam tahun kota baru ganjar di salawatan mpu amp bareng bersama puluhan ribu warga semarang senin dipimpin gus ali dan gondrong berlokasi di lapangan sapta rengga pak bandungan kabupaten kabupaten kendal semarang suasana penuh suka cita ganjar dan warga kota dalam menyambut tahun;Geografi;;True
bahwa malam tahun bumi baru ganjar salawatan amp bareng diisi puluhan ribu warga blitar semarang senin dipimpin kh gus ali gondrong berlokasi di lapangan sapta pasar rengga barat bandungan kabupaten semarang suasana penuh suka cita ganjar dan ratusan warga magelang dalam menyambut tahun;Geografi;;True
malam memperingati tahun baru ganjar salawatan amp bareng puluhan ribu karya warga semarang minggu senin dipimpin gus nur ali gondrong berlokasi di lapangan besar sapta rengga bandungan kabupaten semarang menambah suasana dengan penuh suka cita dengan ganjar dan pengorbanan warga semarang dalam menyambut tahun;Geografi;;True
malam tahun yang baru menerapkan ganjar salawatan amp bareng diikuti puluhan ribu warga semarang pekan senin dipimpin yayasan gus ali suryo gondrong berlokasi di lapangan sapta gede rengga bandungan kabupaten semarang suasana penuh suka cita menggunakan ganjar masjid dan warga dalam kegiatan menyambut tahun;Geografi;;True
malam merayakan tahun baru antara ganjar salawatan amp bareng puluhan ratusan ribu dari warga universitas semarang senin kamis dipimpin gus ali gondrong berlokasi di lapangan sapta rengga kabupaten bandungan kabupaten semarang semarang suasana penuh suka cita ganjar semarang dan warga salatiga dalam menyambut tahun;Geografi;;True
dari malam tahun baru baru ganjar salawatan amp wisata bareng puluhan ribu warga semarang senin dipimpin almarhum gus ali gondrong berlokasi rapi di belakang lapangan sapta rengga kelurahan bandungan kecamatan kabupaten pati semarang suasana penuh suka cita ganjar dan semangat warga dalam menyambut tahun;Geografi;;True
malam tahun kota baru ganjar salawatan amp bareng ini puluhan ribu warga kabupaten semarang bulan senin dipimpin kembali gus ali gondrong berlokasi di lapangan raga sapta rengga bandungan kabupaten kendal semarang meriah suasana penuh ungkapan suka cita ganjar dan warga dalam kegiatan menyambut tahun;Geografi;;True
malam tahun baru ganjar di salawatan amp pariwisata bareng dirintis puluhan ribu orang warga semarang senin dipimpin gus ali nurul gondrong berlokasi juga di lapangan sapta rengga wetan bandungan di kabupaten semarang suasana penuh suka cita suka ganjar dan warga jakarta dalam menyambut tahun;Geografi;;True
malam tahun sekolah baru ganjar warga salawatan jaya amp bareng puluhan ribu warga polres semarang senin dipimpin gus h ali gondrong berlokasi juga di masjid lapangan sapta rengga bandungan kabupaten semarang semarang suasana penuh pesta suka cita ganjar dan warga dalam menyambut menyambut tahun;Geografi;;True
malam pergantian tahun siswa baru ganjar salawatan amp bareng puluhan 25 ribu warga semarang senin dipimpin gus agus ali rudy gondrong berlokasi di lapangan sapta sapta rengga bandungan gapura kabupaten semarang sebagai suasana penuh suka cita ganjar sekolah dan warga dalam menyambut tahun;Geografi;;True
tanggal malam hari tahun baru ganjar salawatan amp bareng puluhan ribu warga semarang senin dipimpin rektor gus ali gondrong berlokasi yaitu di lapangan sapta rengga komplek bandungan kabupaten semarang dengan suasana penuh suka maju cita perjuangan ganjar jokowi dan warga warga dalam menyambut tahun;Geografi;;True
malam tahun baru ganjar salawatan amp bareng puluhan ribu warga semarang setiap senin dipimpin gus ali mukti gondrong berlokasi hampir di lapangan parkir sapta buana rengga bandungan semarang kabupaten kota semarang suasana disini penuh dengan suka cita ganjar dan warga dalam menyambut 5 tahun;Geografi;;True
malam tahun tahun baru 2016 ganjar salawatan amp bareng puluhan ribu total warga sukoharjo semarang senin dipimpin gus nur ali imam gondrong berlokasi strategis di kawasan lapangan sapta rengga bandungan sukoharjo kabupaten semarang suasana penuh suka cita ganjar dan warga dalam menyambut ulang tahun;Geografi;;True
malam adalah tahun baru ganjar salawatan amp bareng puluhan ribu sehingga warga semarang merayakan senin malam dipimpin gus ali gondrong dan berlokasi di lapangan sapta rengga kota bandungan utara kabupaten semarang semarang suasana penuh suka cita ganjar dan warga dalam saat menyambut pergantian tahun;Geografi;;True
malam tahun baru kelahiran ganjar salawatan amp bareng dihadiri puluhan ribu warga polres semarang senin malam dipimpin gus gus ali gondrong berlokasi di lapangan sapta rengga bandungan jalan kabupaten semarang suasana penuh suka mengenang cita keluarga ganjar dan warga dalam usaha menyambut 100 tahun;Geografi;;True
malam tahun baru ganjar salawatan amp bareng dihadiri puluhan ribu warga semarang senin pagi dipimpin gus ali kadus gondrong berlokasi di lapangan sapta rengga gang bandungan kabupaten semarang suasana penuh suka suka nama cita ganjar fitri dan banyaknya warga hadir dalam misa menyambut tahun;Geografi;;True
malam menyambut tahun baru berupa ganjar salawatan amp bareng puluhan ribu 000 warga semarang senin jumat dipimpin gus ali gondrong karena berlokasi di belakang lapangan sapta rengga dukuh bandungan kabupaten semarang suasana penuh suka keindahan cita ganjar jateng dan warga sekitarnya dalam menyambut tahun;Geografi;;True
malam tahun baru cita ganjar dilaksanakan salawatan amp bareng puluhan ribu warga kodim semarang senin dipimpin gus muhammad ali gondrong berlokasi berlokasi di perempatan lapangan sapta rengga jalan bandungan kabupaten sragen semarang ada suasana penuh suka cita ganjar dan melibatkan warga dalam menyambut tahun;Geografi;;True
malam datangnya tahun baru dimana ganjar para salawatan amp bareng puluhan tujuh ribu warga semarang senin langsung dipimpin gus ali gondrong minggu berlokasi di lapangan sapta rengga bandungan kabupaten semarang suasana desa penuh suka cipta cita ganjar warga dan warga dalam menyambut menyambut tahun;Geografi;;True
kegiatan malam menyambut tahun baru orang ganjar salawatan amp bareng puluhan 100 ribu warga semarang senin dengan dipimpin gus ali gondrong berlokasi di lapangan sapta rengga rw bandungan kabupaten semarang suasana suasana penuh suka cita warga ganjar dan warga dalam kegembiraan menyambut ulang tahun;Geografi;;True
malam tahun baru ganjar salawatan amp bareng puluhan lima ribu ratusan warga semarang senin peresmian dipimpin gus ali gondrong berlokasi di di lapangan sapta rengga kabupaten bandungan kecamatan kabupaten semarang suasana damai penuh suka cita ganjar tugu dan warga sekitarnya dalam kegiatan menyambut tahun;Geografi;;True
malam tahun baru dari ganjar salawatan amp lagi bareng puluhan ribu warga semarang senin dipimpin gus gus ali gondrong ini berlokasi di bekas lapangan sapta rengga koramil bandungan kabupaten semarang suasana penuh oleh suka cita marga ganjar dan kebersamaan warga setempat dalam menyambut tahun;Geografi;;True
memperingati malam tahun baru ganjar salawatan i amp bareng melibatkan puluhan ribu warga semarang tengah senin yang dipimpin gus ali gondrong berlokasi di lapangan budaya sapta rengga blok bandungan kabupaten kudus semarang suasana suasana bulan penuh suka cita ganjar dan warga dalam menyambut tahun;Geografi;;True
kegiatan malam saat tahun baru ganjar salawatan pramuka amp bareng puluhan ribu warga rsud semarang senin itu dipimpin gus ali rudy gondrong berlokasi di aula lapangan sapta rengga bandungan pusat kabupaten semarang suasana penuh suka cita ganjar dan pengabdian warga dalam kegiatan menyambut tahun;Geografi;;True
malam tahun baru yang ganjar salawatan amp bareng puluhan 100 ribu warga desa semarang senin dipimpin gus ali gondrong berlokasi di lapangan sapta ganda rengga bandungan kabupaten tengah semarang suasana menjadi penuh suka budi cita ganjar mudah dan menyenangkan warga masyarakat dalam menyambut tahun;Geografi;;True
malam pada tahun baru menggunakan ganjar salawatan dalam amp bareng puluhan ribu warga di semarang senin dipimpin gus ali rudy gondrong berlokasi berdekatan di barat lapangan sapta rengga bandungan wetan kabupaten semarang suasana penuh suka dan cita ganjar dan warga dalam arti menyambut tahun;Geografi;;True
peringatan malam tahun baru ganjar salawatan muri amp bareng puluhan ribu warga semarang senin dipimpin gus mas ali atm gondrong berlokasi di pertigaan lapangan sapta rengga bandungan di kabupaten 4 semarang suasana acara penuh suka cita ganjar dan warga kota dalam menyambut malam tahun;Geografi;;True
menyambut malam tahun yg baru lebaran ganjar salawatan amp bareng dilakukan puluhan – ribu oleh warga semarang senin dipimpin gus ali gondrong berlokasi di lapangan sapta budaya rengga asri bandungan kabupaten semarang suasana penuh suka cita ganjar asri dan warga dalam menyambut malam tahun;Geografi;;True
malam tahun baru ganjar melaksanakan salawatan surya amp bareng puluhan puluhan enam ribu ribu warga semarang senin dipimpin gus hadi ali gondrong berlokasi berdampingan di lapangan sapta rengga bandungan di kabupaten kaliwungu semarang suasana penuh suka cita ganjar dan warga dalam menyambut ulang tahun;Geografi;;True
malam tahun baru ganjar salawatan amp bareng puluhan puluhan ribu sahabat warga semarang senin malam dipimpin gus ali gondrong berlokasi di sebelah lapangan gelora sapta rengga bandungan kabupaten semarang dengan suasana penuh suka cita cita ganjar dan kejujuran warga dalam setiap menyambut kemarin tahun;Geografi;;True
malam tahun baru ganjar desa salawatan amp bareng puluhan ribu warga semarang senin dipimpin kepemimpinan gus ali gondrong dengan berlokasi bertempat di kompleks lapangan tugu sapta rengga bandungan kabupaten semarang sangat suasana religius penuh oleh suka cita ganjar dan kejujuran warga dalam menyambut tahun;Geografi;;True
jumat malam ketika tahun baru ganjar seni salawatan amp bareng melibatkan puluhan ribu warga semarang senin senin dipimpin penyair gus ali gondrong berlokasi berlokasi di depan lapangan sapta rengga bandungan kabupaten semarang suasana penuh suka cita ganjar dan perjuangan warga dalam upaya menyambut tahun;Geografi;;True
malam tahun baru karya ganjar salawatan mobil amp bareng puluhan belasan ribu warga semarang senin dipimpin gus haji ali gondrong berlokasi sepenuhnya di lapangan marga sapta rengga bandungan kabupaten kendal semarang disambut suasana penuh suka serta cita ganjar dan warga dalam rangka menyambut tahun;Geografi;;True
malam penyambutan tahun yang baru 2015 ganjar bulan salawatan amp bareng puluhan ribu baik warga kabupaten semarang senin dipimpin gus ali agus gondrong berlokasi di lapangan sapta rengga bandungan kabupaten tengah semarang suasana penuh suka cita ribuan ganjar dan warga dalam merayakan menyambut tahun;Geografi;;True
malam tahun baru 2012 ganjar salawatan amp bareng puluhan 11 ribu warga semarang senin paginya dipimpin bupati gus ali gondrong berlokasi di lapangan sapta buana rengga desa bandungan kabupaten semarang suasana penuh rasa suka cita sama ganjar ramadhan dan warga dalam menyambut pergantian tahun;Geografi;;True
malam tahun baru ganjar salawatan merapi amp bareng puluhan ratusan ribu warga semarang shalat senin dipimpin gus ali gondrong berlokasi di desa lapangan tempur sapta rengga bandungan kulon kabupaten grobogan semarang suasana penuh suka cita para ganjar merapi dan beberapa warga dalam menyambut tahun;Geografi;;True
malam tahun baru ganjar indah salawatan amp bareng puluhan ribu warga masjid semarang bulan senin dipimpin rektor gus ali nur gondrong berlokasi di lapangan sapta rengga kelurahan bandungan kaliwungu kabupaten kudus semarang suasana penuh suka cita ganjar jakarta dan warga dalam menyambut ulang tahun;Geografi;;True
atau malam tahun baru ganjar di salawatan amp dengan bareng puluhan ribu rumah warga semarang senin dipimpin gus ali gondrong serta berlokasi jauh di lapangan sapta panca rengga bandungan kabupaten jepara semarang menyambut suasana penuh ungkapan suka cita ganjar dan warga dalam menyambut tahun;Geografi;;True
malam tahun baru ganjar salawatan fitri amp bareng puluhan ribu warga semarang acara senin dipimpin gus ali gondrong ini berlokasi di lapangan sapta sapta rengga jembatan bandungan jalan kabupaten semarang menghadirkan suasana yang penuh suka cita ganjar dan warga semarang dalam menyambut akhir tahun;Geografi;;True
malam hari tahun baru ganjar salawatan amp bareng puluhan 6 ribu warga masjid semarang senin pagi dipimpin h gus h ali gondrong yang berlokasi di di lapangan sapta rengga bandungan kabupaten semarang suasana penuh pesta suka cita ganjar dan warga dalam menyambut setiap tahun;Geografi;;True
malam tahun baru ini ganjar salawatan amp bareng puluhan ribu warga kabupaten semarang tradisi senin dipimpin gus asep ali gondrong kamis berlokasi di lapangan sapta rengga bandungan kabupaten semarang memiliki suasana penuh suka cita ganjar desa dan ratusan warga semarang dalam saat menyambut tahun;Geografi;;True
malam tahun baru yaitu ganjar salawatan amp bareng puluhan ribu warga semarang senin sore dipimpin gus ahmad ali gondrong berlokasi di lapangan eka sapta raya rengga bandungan kabupaten semarang dengan suasana penuh suka – cita ganjar bersama dan banyaknya warga dalam menyambut terima tahun;Geografi;;True
malam penerimaan tahun baru ganjar salawatan amp bareng oleh puluhan 100 ribu warga wilayah semarang tengah senin dipimpin gus ali gondrong berlokasi di lapangan sapta tegal rengga raya bandungan brebes kabupaten kendal semarang suasana penuh sejarah suka cita ganjar dan warga dalam menyambut tahun;Geografi;;True
malam tahun baru ganjar salawatan amp wisata bareng puluhan ribu bulanan warga semarang senin dipimpin gus ali gondrong berlokasi yaitu di lapangan asri sapta rengga bandungan kabupaten semarang menyajikan suasana begitu penuh cerita suka cita ganjar warga dan warga berkumpul dalam kegembiraan menyambut tahun;Geografi;;True
malam tahun orde baru ganjar salawatan ate amp bareng didatangi puluhan ribu warga semarang senin yang dipimpin gus dur ali nurul gondrong berlokasi bertempat di lapangan sapta rengga bandungan kabupaten semarang suasana penuh suka cita masyarakat ganjar dan toleransi warga dalam kebersamaan menyambut tahun;Geografi;;True
malam tahun baru ganjar salawatan nomor amp bareng puluhan ribu warga keraton semarang senin dipimpin presiden gus tni ali gondrong berlokasi di lapangan graha sapta rengga jalan bandungan kabupaten semarang suasana ini penuh suka dan cita ganjar demak dan warga dalam setiap menyambut tahun;Geografi;;True
malam tahun bernama baru ganjar salawatan kerja amp bareng puluhan 15 ribu warga kota semarang senin dipimpin gus ali gondrong h berlokasi di lapangan sapta rengga bandungan kabupaten semarang suasana penuh suka cita bulan ganjar ikut dan puluhan warga aktif dalam rangka menyambut tahun;Geografi;;True
malam tahun baru ganjar boyolali salawatan amp bareng puluhan ribu warga kabupaten semarang senin dipimpin gus haji ali hadi gondrong jumat berlokasi berdekatan di lapangan universitas sapta rengga bandungan kabupaten semarang suasana festival penuh suka cita masyarakat ganjar magelang dan warga dalam menyambut tahun;Geografi;;True
malam menyambut tahun orde baru ganjar masjid salawatan amp dengan bareng puluhan ribu masjid warga semarang senin dipimpin gus ali gondrong berlokasi di tengah lapangan sapta bakti rengga bandungan kabupaten semarang suasana penuh suka cita ganjar salat dan kebersamaan warga luar dalam menyambut tahun;Geografi;;True
hari malam tahun baru ganjar salawatan amp bareng puluhan 9 ribu warga muslim semarang senin dipimpin gus ali gondrong berlokasi di lapangan marga sapta rengga bandungan dengan kabupaten semarang menyediakan suasana penuh suka cita cita banyaknya ganjar masjid dan warga dalam menyambut menyambut tahun;Geografi;;True
menyambut malam menyambut tahun baru warga ganjar salawatan amp bareng salat puluhan belas ribu masjid warga semarang senin dipimpin gus dur ali gondrong berlokasi di lapangan sapta rengga kecamatan bandungan kabupaten semarang suasana penuh suka cita ganjar salat dan warga dalam menyambut malam tahun;Geografi;;True
malam tahun baru ganjar salawatan amp bareng puluhan ribu warga boyolali semarang smp senin dipimpin haji gus lama ali gondrong berlokasi di samping lapangan marga sapta dan rengga bandungan kabupaten semarang ini suasana penuh suka cita ganjar dan warga sukoharjo dalam kegiatan menyambut tahun;Geografi;;True
malam tahun tahu baru 2007 ganjar salawatan marga amp bareng puluhan 6 ribu warga pusat semarang senin dipimpin bapak gus mas ali gondrong berlokasi strategis di lapangan sapta rengga bandungan kabupaten kendal semarang suasana penuh duka suka cita ganjar dan warga dalam menyambut tahun;Geografi;;True
malam tahun baru ganjar di salawatan jamu amp bareng bersama puluhan ribu pengajian warga semarang senin dipimpin gus ali gondrong berlokasi di lapangan marga sapta desa rengga bandungan kabupaten tegal semarang suasana akan penuh suka suka cita ganjar dan warga dalam menyambut setiap tahun;Geografi;;True
jumat malam tahun kalender baru pt ganjar salawatan batu amp bareng puluhan ribu warga semarang menyambut senin pagi dipimpin gus ali gondrong berlokasi di lapangan sapta rengga bandungan kabupaten semarang suasana penuh suka cita ganjar pusat dan warga dalam beraktivitas menyambut ulang tahun;Geografi;;True
malam tahun baru ganjar diadakan salawatan amp bareng puluhan beberapa ribu kedatangan warga semarang pos senin dipimpin gus ali ar gondrong yang berlokasi di lapangan sapta eka rengga bandungan kabupaten semarang suasana penuh suka cita masyarakat ganjar dan warga sragen dalam menyambut menyambut tahun;Geografi;;True
malam tahun baru ganjar salawatan bulan amp bareng puluhan lima ribu warga kabupaten semarang senin dipimpin gus dur ali gondrong berlokasi di lapangan sapta rengga kabupaten bandungan kota kabupaten semarang dan suasana penuh suka cita ganjar wali dan warga setempat dalam tradisi menyambut tahun;Geografi;;True
malam ulang tahun tahun baru ganjar salawatan amp bareng puluhan ribu warga semarang senin itu dipimpin gus ali gondrong berlokasi di area lapangan darma sapta rengga bandungan c kabupaten kota semarang suasana penuh suka cita ganjar gilang dan sesama warga dalam ibadah menyambut tahun;Geografi;;True
malam tahun lahir baru ganjar salawatan amp bareng puluhan puluhan ratusan ribu warga 6 semarang senin itu dipimpin gus ali gondrong berlokasi yaitu di lapangan sapta rengga rejo bandungan kabupaten 6 semarang ada suasana penuh suka cita tentang ganjar dan warga dalam menyambut tahun;Geografi;;True
malam kedatangan tahun baru idul ganjar dilakukan salawatan amp bareng oleh puluhan ribu warga semarang masjid senin malam dipimpin gus ali mas gondrong berlokasi di lapangan sapta marga rengga bandungan kabupaten madya semarang suasana penuh suka cita ganjar dan warga dalam menyambut tahun;Geografi;;True
malam dan tahun baru ganjar salawatan amp bareng puluhan ribu ribuan warga semarang senin dipimpin gus ramadhan ali gondrong ini berlokasi tepat di pelataran lapangan futsal sapta rengga bandungan kabupaten semarang suasana gembira penuh suka cita ganjar olahraga dan budaya warga dalam menyambut tahun;Geografi;;True
malam dan tahun baru bulan ganjar salawatan kelas amp dengan bareng puluhan 10 ribu warga semarang senin dipimpin pak gus nur ali gondrong berlokasi di lapangan sapta rengga bandungan kabupaten kota semarang suasana penuh suka cita ganjar menyambut dan kegembiraan warga dalam menyambut tahun;Geografi;;True
malam tahun baru ganjar lomba salawatan amp bareng dihadiri puluhan ribu warga semarang masjid senin dipimpin kepemimpinan gus ali gondrong berlokasi di kawasan lapangan sapta rengga bandungan kabupaten semarang dengan suasana dengan penuh suka cita ganjar dan jutaan warga tergabung dalam agenda menyambut tahun;Geografi;;True
malam tahun baru bulan ganjar atau salawatan amp bareng puluhan ribu orang warga semarang senin sore dipimpin keluarga gus ali kyai gondrong berlokasi di lapangan sapta rengga bandungan kabupaten semarang menghadirkan suasana penuh dengan suka cita ganjar dan warga jakarta dalam suka menyambut tahun;Geografi;;True
malam menyambut tahun yang baru dengan ganjar salawatan amp bareng puluhan puluh ribu warga semarang senin dipimpin gus ali gondrong berlokasi di lapangan sapta rengga wetan bandungan kabupaten semarang suasana penuh keinginan suka cita masyarakat ganjar dan mengajak warga dalam menyambut pergantian tahun;Geografi;;True
malam tahun baru ganjar salawatan amp wisata bareng puluhan 100 ribu warga semarang senin dipimpin gus kh ali gondrong berlokasi di lapangan adi sapta rengga kabupaten bandungan kabupaten semarang suasana penuh suka ingin cita ganjar alam dan aktivitas warga desa dalam merayakan menyambut tahun;Geografi;;True
dilaksanakan malam hari tahun baru ganjar salawatan amp bareng bersama puluhan ribu ribu bersama warga semarang senin dipimpin gus ali gondrong berlokasi di lapangan stadion sapta rengga kelurahan bandungan surakarta kabupaten semarang suasana penuh suka cita ganjar solo dan warga dalam menyambut tahun;Geografi;;True
malam tahun baru imlek ganjar salawatan amp bareng dengan puluhan ribu jasad warga semarang senin dipimpin pendekar gus ali dan gondrong berlokasi di lapangan sapta negara rengga bandungan kabupaten semarang menciptakan suasana penuh dan suka cita dengan ganjar dan warga sekitarnya dalam menyambut tahun;Geografi;;True
malam tahun baru revolusi ganjar terjadi salawatan amp dengan bareng bakti puluhan ribu warga kelurahan semarang senin dipimpin gus ali gondrong minggu berlokasi di belakang lapangan sapta rengga bandungan kabupaten semarang dengan suasana penuh suka cita ganjar dan bakti warga cirebon dalam menyambut tahun;Geografi;;True
malam tahun baru kecamatan ganjar atau salawatan amp bareng puluhan ribu warga semarang senin dipimpin gus ali gondrong berlokasi di lapangan raya sapta rengga kecamatan bandungan masyarakat kabupaten semarang menyambut suasana hari penuh suka cita suka ganjar kita dan warga kota dalam menyambut tahun;Geografi;;True
setiap malam menyambut tahun baru ganjar salawatan amp bareng menewaskan puluhan ribu sedangkan warga semarang senin dipimpin gus santoso ali hadi gondrong berlokasi tepatnya di lapangan sapta agung rengga bandungan kabupaten semarang suasana penuh cita suka cita diantara ganjar dan warga dalam menyambut tahun;Geografi;;True
kegiatan malam tahun nama baru ganjar mengadakan salawatan bintang amp bareng puluhan ribu warga semarang kegiatan senin kliwon dipimpin gus ali gondrong berlokasi di lapangan sapta rengga bandungan kabupaten semarang hadir suasana penuh suka cita warga ganjar dan warga dalam dalam menyambut 15 tahun;Geografi;;True
1 malam adalah tahun baru ganjar dengan salawatan amp bareng puluhan ribu warga semarang senin dipimpin bapak gus ali gondrong berlokasi di lapangan sapta budaya rengga bandungan jakarta kabupaten semarang suasana penuh kisah suka – cita ganjar dan warga sekitarnya dalam suasana menyambut tahun;Geografi;;True
malam tahun tahun baru ganjar salawatan amp bareng didatangi puluhan ribu warga warga semarang tugu senin imlek dipimpin gus dur ali gondrong tersebut berlokasi di lapangan sapta rengga bandungan muntilan kabupaten kendal semarang suasana penuh suka cita masyarakat ganjar dan warga dalam menyambut tahun;Geografi;;True
