text;label;lable_encode;aug
anies salah lagi lebih tentara tdk pny rumah yang benar lebih dari jt cyber attack yang benar x;Pertahanan dan Keamanan;4.0;
memimpin dengan visi jelas bssn tidak hanya pusat tetapi sampai ke daerah untuk dari ancaman sibr coblos;Pertahanan dan Keamanan;4.0;
breaking yg mengancam nembak anies baswedan akhirnya sudah di tangkap oleh pihak kasih;Pertahanan dan Keamanan;4.0;
ganjar kelar anis meringis akhirnya org no di ri bk suara terkait debat semalam yg tema negara ini negara benar sakral sbgmn dikatakan prabowo bhw sekalipun menjadi tema yg harus tp tdk bs dibuka;Pertahanan dan Keamanan;4.0;
al fatihah buat alm lambang babar purnomo alumnus arkeologi ugm yang diduga dibunuh saat jadi saksi kasus pencurian dan pemalsuan arca museum radya pustaka yang hashim adik prabowo;Pertahanan dan Keamanan;4.0;
prabowo gibran dalam memahami ketahanan energi dan pangan fondasi kuat untuk kemajuan;Pertahanan dan Keamanan;4.0;
kisah tragis ketika jokowi salah pilih tempat istana kalang kabut untuk pertama kali acara jokowi di gor satria di peserta sebelum acara slesai meski sempat di tahan petugas di pintu gerbang massa tetap maksa keluar pak ganjar bae;Pertahanan dan Keamanan;4.0;
dalam diamnya prabowo dukungan konkret untuk palestina;Pertahanan dan Keamanan;4.0;
momen capresku jenguk relawan yang jadi korban oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris;Pertahanan dan Keamanan;4.0;
menhan prabowo subianto oxzc di jawa timur selasa dalam rangka meninjau kapal frigate merah putih serta kri halasan dan kri rem bagian dari kri yang sudah berjalan persen;Pertahanan dan Keamanan;4.0;
inilah war yg harus di hadapi di negeri ini paparan data dan fakta dari pak anies;Pertahanan dan Keamanan;4.0;
jika ingin mudah kerja pilih prabowo;Pertahanan dan Keamanan;4.0;
sehari setelah debat capres bertema negara kompas memuat halaman dengan impresi menhan prabowo yg bisa ia jabarkan pada debat kampanye dengan anggaran kehumasan apakah prabowo punya etika;Pertahanan dan Keamanan;4.0;
jk soal pembelian alutsista bekas era prabowo pesawat usia tahun harga rp triliun pantas nggak;Pertahanan dan Keamanan;4.0;
according to prabowo gaza is opressed because they dont have a military power this is such a tonedeaf statement coming from a minister of defense;Pertahanan dan Keamanan;4.0;
harus dibuat berlapis pilpres kali ini adalah pilpres terlicik krn ada yg sangat berkuasa yg akan dilakukan dgn segala cara jadi waspada amp perketat pak anies secara berlapis kalau perlu gunakan seorang kepala negara;Pertahanan dan Keamanan;4.0;
ampuun sudah ketua sudah kasihan nanti para penjilat dan tukang cebokin majikan semakin mumet ndase ganjar tanggapi jokowi soal data tak bisa dibuka terbuka di website;Pertahanan dan Keamanan;4.0;
bulan januari ini serangan dari kubu qrszzcsne dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan berkuasa asal bukan prabowo;Pertahanan dan Keamanan;4.0;
mantan panglima tni kepala staf angkatan darat dan panglima tni untuk mengawal proses hukum tni terhadap relawan ganjar mahfud dan warga sekitar jangan melenceng;Pertahanan dan Keamanan;4.0;
bang kita aja yang terlalu fokus sama pak anies padahal beliau banyak lho gagasan yang eg kubu selatan asean prajurit dll tapi itu semua luput karena serunya liat reaksi pak prabs;Pertahanan dan Keamanan;4.0;
mantan panglima tni kepala staf angkatan darat dan panglima tni untuk mengawal proses hukum tni terhadap relawan ganjar mahfud dan warga sekitar jangan melenceng;Pertahanan dan Keamanan;4.0;
this is real prabowo said it multiple times that what happens in gaza is because of lack of defences resources in gaza after all of the huge protests in indonesia on palestine and how could you;Pertahanan dan Keamanan;4.0;
jawaban pak prabowo memang sudah tepat ada beberapa rahasia militer yang tidak boleh dibuka untuk nasional;Pertahanan dan Keamanan;4.0;
hey mengerti gk definisi genosida disana itu hamas melawan sekutu nya tapi yg dimaksud pak prabowo karna keamanan hamas tidak sekuat lawannya akhirnya hancur dan membuat melu;Pertahanan dan Keamanan;4.0;
uu no tahun ttg industri yg awalnya lead produksi alutsista adlh bumn pengadaan hrs beli produk dlm impor hrs ada local sgb tim penyusun kecewa krn diubah oleh pak prabowo kembali menjadi liberal;Pertahanan dan Keamanan;4.0;
bentrok antara warga dengan pendukung di sleman dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama nyawa gak ada harganya dimata mereka park ahn nice;Pertahanan dan Keamanan;4.0;
mahfud md dirinya merupakan mantan menteri menhan sehingga tahu mana data di bidang yang bisa ke publik dan yang tidak mahfud dari calon presiden capres nomor urut anies baswedan maupun capres nomor urut ganjar pranowo terhadap capres nomor urut prabowo subianto dalam debat tidak ada yang jawaban sampai membuka rahasia negara coblos;Pertahanan dan Keamanan;4.0;
bu connie pt tmi kemudian ditawari proyek kemhan apakah ini yang dimaksud pak prabowo sebagai rahasia negara yg secara tertutup jangan marah ya ini sekadar bertanya;Pertahanan dan Keamanan;4.0;
abang titip jaga abah kita ring ring nya tia;Pertahanan dan Keamanan;4.0;
yakin sama beliau sih karena kan pak prabowo paham sama negara sejak dulu;Pertahanan dan Keamanan;4.0;
siber indonesia di bawah angkatan cyber dibentuk fokus pada keamanan informasi dan data sdm untuk angkatan cyber cc lbihbaik;Pertahanan dan Keamanan;4.0;
terima tantangan prabowo diskusi terbuka soal anies harus di depan semua orang;Pertahanan dan Keamanan;4.0;
ganjar menjenguk dua korban dugaan sejumlah oknum anggota tni yang masih dirawat di rsud pandan arang boyolali;Pertahanan dan Keamanan;4.0;
paslon ganjar pranowo mahfud md berharap anggaran yang memadai akan pelatihan reguler bagi anggota satgas kesiapan mereka dalam menangani situasi yang keahlian jnk;Pertahanan dan Keamanan;4.0;
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan berkuasa asal bukan prabowo;Pertahanan dan Keamanan;4.0;
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan berkuasa asal bukan prabowo;Pertahanan dan Keamanan;4.0;
garda samudera adalah semangat kita semua dalam menjaga keutuhan dan keamanan laut indonesia coblos;Pertahanan dan Keamanan;4.0;
saya yakin pak ganjar sudah punya informasi soal mamat gunshop kenapa tidak dibuka di publik karena mamat gunshop terlalu riskan untuk menjadi global mengenai sistem kita saya rasa sih seperti itu pak ganjar malam ini andalan;Pertahanan dan Keamanan;4.0;
logika prabowo jk ada wanita diperkosa yg salah ya wanita tsb karena lemah pak gaza itu dikeroyok termasuk oleh amerika yg ikut pasok senjata israel abaikan aturan perang spt bom fosfor dan jadikan anak wanita jurnalis rumah sakit kamp sbg target;Pertahanan dan Keamanan;4.0;
calon presiden capres nomor urut anies baswedan sudah siap dengan debat ketiga debat ketiga akan tema soal keamanan hubungan dan download di app store play store pemilu;Pertahanan dan Keamanan;4.0;
momen capresku jenguk relawan yang jadi korban oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris;Pertahanan dan Keamanan;4.0;
prabowo telah berhasil berbagai program strategis untuk nasional indonesia;Pertahanan dan Keamanan;4.0;
pemilu jangan lupa pilih ganjar pranowo buat yang pengen masjid jadi lebih baik dan jnk;Pertahanan dan Keamanan;4.0;
mas ganjar pranowo dan pak mahfud md tidak hanya terlihat di arena politik tetapi juga di d rumah tangga ganjar mahfud hebat lbihbaik internet gratis;Pertahanan dan Keamanan;4.0;
catat pasangan akan membeli alat utama sistem alutsista baru dan tanpa utang bila terpilih pada pilpres hal ini pun sesuai dengan arahan presiden agar indonesia tak lagi membeli alutsista bekas lbihbaik;Pertahanan dan Keamanan;4.0;
momen capresku jenguk relawan yang jadi korban oknum tni korban slamet andono bercerita kepada oeuegqea dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris;Pertahanan dan Keamanan;4.0;
momen capresku jenguk relawan yang jadi korban oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris;Pertahanan dan Keamanan;4.0;
para prajurit kita adalah pilar kita mari hormati mereka garagara prabowo kodekita;Pertahanan dan Keamanan;4.0;
sekali lagi mas ingin prajurit kita ditengah tingginya anggaran dan mestinya pak menjawab ini saat debat kemarin;Pertahanan dan Keamanan;4.0;
itu maksudnya dia ggr anies bilang ngapain beli alutista bekas nah dibales sm prabowo dimana emg alutista penting kalo ga susah apalg apabila suatu saat ada gaza palestina alutista seadanya maksud beliau gitu klo yg aku tangkep;Pertahanan dan Keamanan;4.0;
relawan kakek tantrum mabuk dan provokasi di acara relawan di banyumas berikut fakta kericuhan terjadi usai konser musik bertajuk pesta rakyat di gor satria kabupaten banyumas jawa tengah kamis awalnya konser yang ndx aka dan tipe x dan dihadiri lebih dari berjalan lancar ada pendukung kakek tantrum menyusup di acara relawan ganjar dalam kondisi mabuk teriak capres tantrum sambil membawa senjata tumpul berupa kunci leter t sempat mau diamuk massa namun beruntung bisa diamankan satgas tiga orang yang mau dimassa kemudian satgas dari tiga orang itu satu bawa miras dan satunya bawa kunci leter t sehingga dibawa ke posko kata sadewo kepada wartawan jumat pada saat bersamaan terjadi provokasi di titik lain satgas lantas menuju titik tersebut untuk di posko hanya tinggal satu satgas dan dua orang dari pihak luar kemudian ada lima orang datang ke posko minta dua orang itu dilepas dan terjadi keributan ujar sadewo;Pertahanan dan Keamanan;4.0;
anies bandung spirit ganjar prabowo jika tak punya yang kuat kita akan dilindas seperti gaza;Pertahanan dan Keamanan;4.0;
anies minta ada audit dan tindakan tegas kasus kebakaran tungku smelter pt smi;Pertahanan dan Keamanan;4.0;
benar klaim anies baswedan bahwa tiongkok beberapa negara di asean untuk di laut cina selatan cekfakta;Pertahanan dan Keamanan;4.0;
bakamla di bawah ganjar mahfud akan menjadi garda terdepan dalam menjaga laut indonesia coblos;Pertahanan dan Keamanan;4.0;
tebet eco park hasil pak anies juga gak sih main kesana tuh enak bgt adem bgt rasanya beberapa temen gua ada yg gak percaya ini tuh masih jaksel;Pertahanan dan Keamanan;4.0;
jawara baru yang punya strategi jitu buat atasin masalah ktahanan pangan berlipat ganda indonesia makmur sentosa coblos;Pertahanan dan Keamanan;4.0;
anies minta ada audit dan tindakan tegas kasus kebakaran tungku smelter pt smi;Pertahanan dan Keamanan;4.0;
mantan panglima tni kepala staf angkatan darat dan panglima tni untuk mengawal proses hukum tni terhadap relawan ganjar mahfud dan warga sekitar jangan melenceng;Pertahanan dan Keamanan;4.0;
bentrok antara warga dengan pendukung di sleman dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama nyawa gak ada harganya dimata mereka park ahn nice;Pertahanan dan Keamanan;4.0;
calon presiden nomor urut itu pun setelah mencicipi masakan tersebut kepada para warga setempat untuk dinikmati bersama prabowo subianto;Pertahanan dan Keamanan;4.0;
tokoh senior tni marsekal tni purn h agus supriatna kepala staf tni angkatan udara tahun informasi yang prabowo subianto ketika debat capres terkait dijaman bung karno semua alutsista pesawat yang digunakan saat itu bekas adalah sangat karena pesawat mig ketika itu baru semua;Pertahanan dan Keamanan;4.0;
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan berkuasa asal bukan prabowo;Pertahanan dan Keamanan;4.0;
prabowo menjadi pilar keamanan bagi rakyat;Pertahanan dan Keamanan;4.0;
jk soal pembelian alutsista bekas era prabowo pesawat usia tahun harga rp triliun pantas nggak;Pertahanan dan Keamanan;4.0;
calon presiden capres nomor urut anies baswedan sudah siap dengan debat ketiga debat ketiga akan tema soal keamanan hubungan dan download di app store play store pemilu;Pertahanan dan Keamanan;4.0;
etik etik titik titik anies coblosno;Pertahanan dan Keamanan;4.0;
bulan januari ini serangan dari kubu oxefvvgo dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan berkuasa asal bukan prabowo;Pertahanan dan Keamanan;4.0;
abah anies janji bakal revisi uu kpk untuk publik calon presiden capres nomor urut anies baswedan berjanji akan melakukan terhadap komisi korupsi kpk apabila memenangi pemilihan presiden pilpres langkah pertama anies untuk membenahi lembaga yaitu dengan merevisi uu nomor tahun tentang perubahan atas uu nomor tahun tentang komisi tindak pidana korupsi menurut anies langkah merevisi uu tersebut bertujuan untuk publik sekaligus kpk seperti dulu sebagai lembaga yang memiliki kemampuan korupsi kita agar kpk berwibawa lagi secara legal seperti dulu dan ini artinya merevisi kpk kami ingin agar revisi ini bisa kpk pada posisi yang kuat ujar anies dalam di acara paku calon presiden dan calon wakil presiden di gedung kpk jakarta rabu malam selain uu anies juga agar standar etika yang tinggi di tubuh kpk anies supaya semua unsur kpk kembali seperti dulu ketika di mana para tidak mau ikut makan atau tak ingin mengikuti kegiatan yang tidak didanai oleh kpk standar yang tinggi itu harus di kpk sehingga bukan saja kekuatan dan tetapi juga di dalamnya baik pimpinan maupun staf bekerja dengan kode etik yang amat tinggi ujar anies anies juga ingin rekrutmen baik di tingkat pimpinan maupun di tingkat pegawai seperti yang tadi yang diusulkan presiden tingkat pimpinan maupun rekrutmen staf yang bukan hanya mencari pekerjaan tetapi menjadi tempat untuk korupsi imbuh dia sumber;Pertahanan dan Keamanan;4.0;
anies ingin hapus praktik middleman di sektor;Pertahanan dan Keamanan;4.0;
punya rencana konkret untuk kualitas tanah air coblos;Pertahanan dan Keamanan;4.0;
momen capresku jenguk relawan yang jadi korban oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris;Pertahanan dan Keamanan;4.0;
ehh ikan buntal saya keluarga tni bapak saya itu anak buahnya prabowo anggota sgi di dili prabowo pasti tau sgi itu apa dua ponakan saya juga saat ini aktif tugas di yonif rk atambua satunya lagi di kompi c ende keluarga besar kami pilih amin bukan prabowo;Pertahanan dan Keamanan;4.0;
relawan ganjar dicekoki miras hingga dikasih amplop sebelum bentrok dengan belasan tni di boyolali ini;Pertahanan dan Keamanan;4.0;
menteri prabowo subianto bersama menteri pertanian andi amran sulaiman pada acara gerakan produksi pangan nasional jawa barat selasa;Pertahanan dan Keamanan;4.0;
gories mere adalah tokoh legenda di densus ia termasuk yang membidani lahirnya pasukan anti teroris itu putra flores ini terlibat banyak dalam aksi teror di indonesia dan sampai sekarang densus berhasil mencegah banyak aksi teror sehingga kita semua bisa kerja dengan aman tokoh ini jarang sekali muncul di publik seorang intelijen mumpuni yg pernah negeri ini punya gories mere tahun pasca jokowi menang diancam dibunuh krn dianggap tokoh yg berperan besar dan tiba beliau ini terlihat acara ganjar di surabaya bersama banyak polri lainnya mungkin ia juga gelisah melihat situasi yang semakin menggila seperti ini;Pertahanan dan Keamanan;4.0;
pak prabowo dan gibran meyakini bahwa yang kuat adalah pondasi utama bagi keamanan negara dan dengan itu mereka siap membawa indonesia ke arah yang lebih aman;Pertahanan dan Keamanan;4.0;
timnas amin minta polisi usut pengancam bunuh anies baswedan;Pertahanan dan Keamanan;4.0;
mantan panglima tni kepala staf angkatan darat dan panglima tni untuk mengawal proses hukum tni terhadap relawan ganjar mahfud dan warga sekitar jangan melenceng;Pertahanan dan Keamanan;4.0;
jcczqwcsa supremasi sipil tentara balik ke barak menolak tentara polisi eks tentara dan eks polisi menduduki jabatan sipil;Pertahanan dan Keamanan;4.0;
ganjar pranowo tekadnya untuk kesiapan indonesia dengan alutsista tni fokus utamanya adalah pada matra darat laut dan udara ganjar menyoroti persiapan serius dalam tantangan keamanan perlunya dalam segi teknologi dan alat militer;Pertahanan dan Keamanan;4.0;
menurut capres no anies baswedan food estate singkong yang kroni merusak dan tidak ini harus diubah;Pertahanan dan Keamanan;4.0;
pilpres kali ini saya merasa hanya ada paslon walo ada yang terdaftar amin jadi pada dasarnya paslon amp keduanya adalah bayangan saja;Pertahanan dan Keamanan;4.0;
dedi dalam hati prabowo subianto sudah mendarah daging merah putih demi negara prabowo tetap teguh sampai titikan air mata pojok satu;Pertahanan dan Keamanan;4.0;
bentrok antara warga dengan pendukung di sleman dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama nyawa gak ada harganya dimata mereka park ahn nice;Pertahanan dan Keamanan;4.0;
tanggapan mahfud md tentang peristiwa oknum tni yang relawan di boyolali pihak berwenang harus segera mengusut dan segala bukti yang terkumpul guna sanksi dan hukuman setimpal atas perbuatan keji mereka tindak tegas uu yang berlaku jangan tebang pilih dalam menindak tegas perkara yang tengah terjadi karena sudah banyak bukti atas kasus ini buktikan bahwa hukum di negeri ini adil untuk seluruh rakyat indonesia yang tertindas;Pertahanan dan Keamanan;4.0;
geasu dukungan pak anies terhadap riset untuk dan mengatasi ancaman siber baru akan menjadi landasan cyber yang efektif;Pertahanan dan Keamanan;4.0;
anies rasyid baswedan ingin mendarat di morowali dilarang warga tiongkok pemilik tambang nikel imip pribumi seperti numpang di negri sendiri bubarkan tambang nikel imip saatnya audit cina di nkri;Pertahanan dan Keamanan;4.0;
di debat capres ganjar pranowo menyebut aksi terorisme relatif tidak ada di tahun dilansir dari situs resmi bnpt selama tahun serangan teror dengan kekerasan oleh jaringan terorisme tidak terjadi di indonesia;Pertahanan dan Keamanan;4.0;
dulu gw bertanya knp rkyt gak memilih prabowo utk jd presiden amp knp tuhan gk mmberikn prabowo utk jd presiden pdhl neno ur mengancam tuhan lewat puisinya tp stlh melihat video in gw mkin tw bhw tuhan jauh lbh tw ap yg trbaik utk bangsa in;Pertahanan dan Keamanan;4.0;
anies bongkar dugaan praktek ordal dalam pengadaan alutsista prabowo pernah staf kemenkeu silahkan rakyat menilai;Pertahanan dan Keamanan;4.0;
bulan januari ini serangan dari kubu doqrvarof dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan berkuasa asal bukan prabowo;Pertahanan dan Keamanan;4.0;
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan berkuasa asal bukan prabowo;Pertahanan dan Keamanan;4.0;
gue berani taruhan yg bikin karangan bunga itu cuma satu orang dan pake nama komunitas yg dikarang menurut gue ini salah satu bentuk provokasi untuk dgn tni cara orba uda dimainkan sungguh klu prabowo sampe berkuasa;Pertahanan dan Keamanan;4.0;
dalam kunjungan ke cilincing pada desember calon presiden nomor urut itu berdialog dengan warga setempat prabowo subianto;Pertahanan dan Keamanan;4.0;
pak rxasai yth sbg muslim sy sgt kecewa kr anda menyebut palestina lemah kr tidak ada sistem yg mempuni sungguh anda tidak belajar dari rakyat gaza setiap nyawa rakyat gaza adalah benteng yg hakiki;Pertahanan dan Keamanan;4.0;
debat yang membahas negara lanjut meutya menjadi ranah persatuan antara calon presiden karena sifatnya yang rawan terhadap bangsa prabowo subianto;Pertahanan dan Keamanan;4.0;
bentrok antara warga dengan pendukung di sleman dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama nyawa gak ada harganya dimata mereka park ahn nice;Pertahanan dan Keamanan;4.0;
tidak hanya sibr sebagai tantangan tapi sebagai untuk keamanan nasional coblos;Pertahanan dan Keamanan;4.0;
wakil ketua tpn andika perkasa kronologi yang komandan kodim boyolali terkait oleh oknum tni terhadap relawan di boyolali tidak tepat ada beberapa yang tidak sesuai dengan kejadian yang terlihat di video saat aksi terjadi andika menyebut salah satu yang tidak sesuai adalah soal adanya antara dua pihak lbihbaik;Pertahanan dan Keamanan;4.0;
tybmptck menhan terkorup sepanjang sejarah indonesia;Pertahanan dan Keamanan;4.0;
ya lagian ngapain ngorbanin peluang menang cuma demi merubah label yg melekat udh bener anies tinggal buktiin pake kinerja dan kebijakan dia lagian lewat kebijakan dan kinerja dia juga nanti image itu ilang sendiri;Pertahanan dan Keamanan;4.0;
peresmian sumur bor di cibadak oleh menteri prabowo subianto;Pertahanan dan Keamanan;4.0;
relawan oleh oknum tni di boyolali menjadi alarm penting bahwa masa kampanye menjelang pemilihan umum februari nanti sudah mulai memanas dan sangat rawan gesekan ikuti di di kanal youtube alarm dari boyolali oknum tni pilpres pemilu;Pertahanan dan Keamanan;4.0;
saya kira saya dan rakyat yang lain ikut anggaran untuk subsidi pupuk ini tapi pasti saya ga milih prabowo subsidi ini dari politik partisan yang kasar kaya gini anda ga faham atau ga peduli atur negara dg benar ya pak;Pertahanan dan Keamanan;4.0;
prabowo taking gaza as an example of yang lemah yang ditindas he dgaf;Pertahanan dan Keamanan;4.0;
yg bungul itu myuruh buka anggaran alutista tni sama indonesia bunuh diri rahasia negara di buka lain kemampuan kekuatan keamanan di ketahui negara lahin jadi apa nkri klo prabowo los tentang p;Pertahanan dan Keamanan;4.0;
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan berkuasa asal bukan prabowo;Pertahanan dan Keamanan;4.0;
keputusan ganjar pranowo adalah langkah yang cerdas untuk bahwa indonesia tidak rentan terhadap serangan siber coblos;Pertahanan dan Keamanan;4.0;
menteri prabowo akan kapal rumah;Pertahanan dan Keamanan;4.0;
anies bahwa cyber security masuk sebagai sektor dan itu poin yang bagus terlebih anies bukan dari kalangan militer sehingga bisa lebih luas melihat siber kita dan itu memang ancaman yang nyata dan juga bisa terjadi kapan saja karena itu juga tni cukup serius dalam membentuk satsiber sempat kenaikan anggaran juga bagus kalau menyadari hal tersebut cukup menjadi counter untuk sendiri;Pertahanan dan Keamanan;4.0;
terima kasih karena sudah aspirasi anies baswedan perihal prajurit tentara kita tentara adalah garda terdepan bangsa dan harus kita buat sejahtera hidupnya agar bisa tenang saat tugas;Pertahanan dan Keamanan;4.0;
tak ada angin tak ada hujan tibatiba sri mulyani menteri keuangan bersuara lantang dia lonjakan belanja alat utama sistem alutsista oleh menteri prabowo subianto lompatan belanja alutsista bukan tanpa soal sri mulyani bahwa pengadaan alutsista telah utang luar negeri pasalnya belanja yang dilakukan prabowo itu dilakukan di luar anggaran yang telah diberikan dari anggaran dan belanja negara apbn tidak menutup bila prabowo menjadi presiden akan lebih beli alutsista pasti akan skema pinjaman luar negeri akibatnya tahu sendiri beban utang luar negeri kita semakin dan rakyat yang jadi korban;Pertahanan dan Keamanan;4.0;
